日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20190228,4783,日本コンピュータ・ダイナミクス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4784,ＧＭＯアドパートナーズ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,4792,山田コンサルティンググループ,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,4800,オリコン,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4801,セントラルスポーツ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4809,パラカ,市場第一部（内国株）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
20190228,4812,電通国際情報サービス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,4813,ＡＣＣＥＳＳ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4814,ネクストウェア,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4816,東映アニメーション,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4819,デジタルガレージ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,4820,イーエムシステムズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4824,メディアシーク,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4825,ウェザーニューズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4826,ＣＩＪ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4828,東洋ビジネスエンジニアリング,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4829,日本エンタープライズ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4832,ＪＦＥシステムズ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4833,ぱど,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,4837,シダックス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,4838,スペースシャワーネットワーク,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4839,ＷＯＷＯＷ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4840,トライアイズ,JASDAQ(グロース・内国株）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20190228,4845,スカラ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,4847,インテリジェント　ウェイブ,市場第二部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20190228,4848,フルキャストホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,4849,エン・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20190228,4875,メディシノバ・インク,JASDAQ(スタンダード・外国株）,3250,医薬品,5,医薬品 ,-,-
20190228,4901,富士フイルムホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20190228,4902,コニカミノルタ,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20190228,4911,資生堂,市場第一部（内国株）,3200,化学,4,素材・化学 ,2,TOPIX Large70
20190228,4912,ライオン,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,4914,高砂香料工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4917,マンダム,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4918,アイビー化粧品,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4919,ミルボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4920,日本色材工業研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4921,ファンケル,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,4922,コーセー,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,4923,コタ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4924,シーズ・ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4925,ハーバー研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4926,シーボン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4927,ポーラ・オルビスホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,4928,ノエビアホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4929,アジュバンコスメジャパン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4951,エステー,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4952,エス・ディー・エス　バイオテック,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4955,アグロ　カネショウ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4956,コニシ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4957,ヤスハラケミカル,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4958,長谷川香料,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4960,ケミプロ化成,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4962,互応化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4963,星光ＰＭＣ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4966,上村工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4967,小林製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20190228,4968,荒川化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4970,東洋合成工業,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4971,メック,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4972,綜研化学,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4973,日本高純度化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4974,タカラバイオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4975,ＪＣＵ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4976,東洋ドライルーブ,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4977,新田ゼラチン,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4978,リプロセル,JASDAQ(グロース・内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4979,ＯＡＴアグリオ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4980,デクセリアルズ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4985,アース製薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4987,寺岡製作所,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4990,昭和化学工業,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4992,北興化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4994,大成ラミック,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,4996,クミアイ化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4997,日本農薬,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,4998,フマキラー,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,4999,セメダイン,市場第二部（内国株）,3200,化学,4,素材・化学 ,-,-
20190228,5002,昭和シェル石油,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20190228,5008,東亜石油,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,-,-
20190228,5009,富士興産,市場第一部（内国株）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20190228,5010,日本精蝋,市場第二部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,-,-
20190228,5011,ニチレキ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20190228,5013,ユシロ化学工業,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20190228,5015,ビーピー・カストロール,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20190228,5017,富士石油,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20190228,5018,ＭＯＲＥＳＣＯ,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,7,TOPIX Small 2
20190228,5019,出光興産,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20190228,5020,ＪＸＴＧホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,2,TOPIX Large70
20190228,5021,コスモエネルギーホールディングス,市場第一部（内国株）,3300,石油・石炭製品,2,エネルギー資源 ,4,TOPIX Mid400
20190228,5101,横浜ゴム,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20190228,5103,昭和ホールディングス,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5104,日東化工,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5105,ＴＯＹＯ　ＴＩＲＥ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20190228,5108,ブリヂストン,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,2,TOPIX Large70
20190228,5110,住友ゴム工業,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,4,TOPIX Mid400
20190228,5121,藤倉ゴム工業,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20190228,5122,オカモト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20190228,5142,アキレス,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20190228,5161,西川ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5162,朝日ラバー,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5184,ニチリン,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5185,フコク,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20190228,5186,ニッタ,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20190228,5187,クリエートメディック,市場第一部（内国株）,3750,精密機器,9,電機・精密 ,7,TOPIX Small 2
20190228,5189,櫻護謨,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5191,住友理工,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,6,TOPIX Small 1
20190228,5192,三ツ星ベルト,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20190228,5194,相模ゴム工業,市場第二部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5195,バンドー化学,市場第一部（内国株）,3350,ゴム製品,6,自動車・輸送機 ,7,TOPIX Small 2
20190228,5199,不二ラテックス,JASDAQ(スタンダード・内国株）,3350,ゴム製品,6,自動車・輸送機 ,-,-
20190228,5201,ＡＧＣ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20190228,5202,日本板硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,6,TOPIX Small 1
20190228,5204,石塚硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5208,有沢製作所,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20190228,5210,日本山村硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5212,不二硝子,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5214,日本電気硝子,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20190228,5216,倉元製作所,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5217,テクノクオーツ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5218,オハラ,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5232,住友大阪セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20190228,5233,太平洋セメント,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,4,TOPIX Mid400
20190228,5237,ノザワ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5261,リソルホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20190228,5262,日本ヒューム,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5268,旭コンクリート工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5269,日本コンクリート工業,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5271,トーヨーアサノ,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5273,三谷セキサン,市場第一部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,7,TOPIX Small 2
20190228,5277,スパンクリートコーポレーション,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5279,日本興業,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5280,ヨシコン,JASDAQ(スタンダード・内国株）,8050,不動産業,17,不動産 ,-,-
20190228,5282,ジオスター,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5283,高見澤,JASDAQ(スタンダード・内国株）,6050,卸売業,13,商社・卸売 ,-,-
20190228,5284,ヤマウ,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5285,ヤマックス,JASDAQ(スタンダード・内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20190228,5287,イトーヨーギョー,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
